Id,Prediction
805,3397164.027638705
806,5944058.351138709
807,4282399.04615245
808,6381639.260936379
809,5172551.910167383
810,5598662.774785113
811,4093919.249897639
812,3397488.2562560732
813,3386017.9782980494
814,3387894.3198080594
815,4255525.171982991
816,5056629.429024326
817,3413543.587169502
818,3389033.3796988986
819,5488370.720318599
820,6739742.734963592
821,4851196.0235228315
822,3387349.380859325
823,4351565.332392447
824,6764164.111699283
825,6488619.911441039
826,6485766.331193123
827,3546493.231614189
828,6632740.312832911
829,3546230.5610708995
830,4800497.176285237
831,6998157.005366012
832,3455382.9088803264
833,7202997.084649578
834,3642565.2364166826
835,4457794.873741266
836,3578148.1284918045
837,6532478.828057935
838,4127835.1071431953
839,3916857.093268643
840,3377352.6583412555
841,6233116.871273981
842,3384589.9489145875
843,3380252.6894948357
844,3841270.227778084
845,4031076.609863178
846,6756865.735984416
847,3443975.3592152754
848,3863659.947378355
849,3431984.7380665797
850,3622076.1976793604
851,6601665.34334136
852,6433104.9989508875
853,7369593.285981529
854,7737041.799218518
855,5677770.121485047
856,4404392.174105582
857,3320592.7281780234
858,4764118.366434748
859,5234821.518807877
860,3386110.164080095
861,6587962.20987384
862,6378537.871865843
863,6475995.253668118
864,4433818.212557392
865,4234833.390136956
866,3473256.4072033376
867,3619914.3047929076
868,3705075.1213821433
869,3494019.377420863
870,6615975.603671148
871,6572893.323587466
872,3401014.519602138
873,6570356.77846621
874,5947433.471685177
875,6511996.380462924
876,6477739.187176183
877,6658969.486635405
878,3472926.7791995564
879,3486893.5701236343
880,3497335.4437153297
881,3400193.912274484
882,6759581.026040625
883,6596832.331666339
884,6507353.289338092
885,4524048.597624562
886,3387917.7426533042
887,6896413.223441276
888,6452835.849825309
889,3843053.777143852
890,6688242.671014529
891,6417621.582112306
892,6424195.159987643
893,3884713.1357563445
894,6400326.917119345
895,6494125.042285514
896,3390547.674302532
897,4466721.38322624
898,3829035.179441585
899,6632689.2053533485
900,3387185.483692888
901,6526388.422741411
902,3391841.804085307
903,6400183.212646034
904,6360706.459133973
905,4878317.872435045
906,6827727.053429402
907,6498713.235147757
908,6904843.865687564
909,6371666.052486812
910,6826400.496205129
911,3507234.177029559
912,6726222.408292113
913,3620526.4197008354
914,6495961.403467516
915,3395031.0427093683
916,3866386.247393513
917,6724097.795031922
918,6627955.392336891
919,3640592.734372259
920,6454137.641605328
921,3765192.3238342046
922,3511753.3353679944
923,4727806.273995194
924,6737941.619788647
925,6448589.982630363
926,6563937.970358911
927,6606517.274312606
928,6526135.879545119
929,6698315.371552609
930,5390161.855456676
931,6321919.350832881
932,3394408.700002083
933,6581589.924320661
934,3631484.0778725185
935,3399661.9013320967
936,4774565.989010552
937,6705372.208026132
938,5668588.461510063
939,6625284.4399126675
940,6521282.723626843
941,3388806.563276195
942,3558366.60763293
943,6818062.90688902
944,3390156.5914635668
945,6354379.13904608
946,6566230.965855928
947,3388506.2765610665
948,3405416.171080211
949,6377009.433040062
950,6910980.0140179675
951,3383685.7055187984
952,3395667.129297363
953,4390336.974968362
954,3679138.135308631
955,4908187.664625047
956,5391711.118551347
957,7192756.415229324
958,4628871.712567647
959,5767971.676163777
960,3515451.0344858994
961,6508414.899249408
962,6662369.675190679
963,3393891.5760321664
964,6592761.999114803
965,6767797.026253495
966,3320360.041594481
967,3392355.1631765016
968,6458711.739732908
969,6452617.30707515
970,3391665.8202535245
971,3482981.1637613755
972,3434930.644092131
973,3380730.003510918
974,3443756.2024316364
975,3390476.268380161
976,3383803.14572062
977,4217004.807300406
978,3868645.053219876
979,6473897.682897357
980,6593222.21625005
981,3821685.534736165
982,3382000.298225994
983,6620685.799423856
984,3530010.815626167
985,6922198.084470283
986,4016161.689438888
987,7727995.688658317
988,5704020.018162246
989,3537397.796251659
990,6650215.397304483
991,3383834.266896013
992,3422816.831682552
993,6178911.340082259
994,3435192.6927955966
995,3389506.307090369
996,6457617.855825821
997,6648753.997112694
998,3383122.4147499935
999,5868308.671454214
1000,6415034.528287297
1001,3470385.215180628
1002,4140254.679369736
1003,3532729.6423987495
1004,3830266.944930309
1005,7614269.511316635
1006,6739988.4369107615
1007,6563330.112892592
1008,5427202.314356254
1009,3403905.0926971743
1010,3383411.0291886833
1011,6718837.391272829
1012,6397492.7307738885
1013,3388425.451960252
1014,4547433.27150186
1015,3405319.4949904387
1016,6543598.285930427
1017,3569116.4744076435
1018,4010160.7101194984
1019,6559366.32510145
1020,6479479.187973093
1021,6461790.220943524
1022,6803313.691570387
1023,7124556.838665447
1024,6099241.072038169
1025,3388741.1314355847
1026,3415360.249347723
1027,6294073.900001291
1028,6497907.786623184
1029,4841239.0689284615
1030,6380767.8974316325
1031,4320154.118716587
1032,3381119.953349286
1033,6696071.793228589
1034,6397383.363298985
1035,3395686.2065068316
1036,6581438.39500444
1037,6641494.51271251
1038,3562594.6462133047
1039,3819702.467959238
1040,3390190.4855711744
1041,6469492.043674739
1042,3394791.458269054
1043,3386072.961704914
1044,6508161.647601631
1045,6878907.237938166
1046,3897351.4300262467
1047,4499595.448055938
1048,3821692.74974969
1049,3514435.800880595
1050,4486671.950005228
1051,3496919.567151005
1052,3387764.6843878627
1053,5965496.729881455
1054,6648220.291472832
1055,3415271.7928434126
1056,6663357.103272388
1057,6772473.255071732
1058,6440541.654813744
1059,6556696.971530606
1060,6608973.396943314
1061,3947270.529994401
1062,6467590.771499096
1063,6437781.479550398
1064,5051987.76936598
1065,6754440.947959581
1066,3409098.1314548003
1067,5091229.111042286
1068,6611608.493610566
1069,3323128.6111633
1070,3403179.925856056
1071,3382687.5783783267
1072,8500282.204741064
1073,3878560.00703633
1074,4572861.850934055
1075,3408586.5992435035
1076,3785505.3618524573
1077,6061834.623156941
1078,3389379.4761813586
1079,3379745.797567802
1080,5578625.819060839
1081,5843030.460859183
1082,3785196.3806099226
1083,5815672.333760783
1084,3403203.810158674
1085,3578195.773794574
1086,4178070.196833692
1087,6512138.886884932
1088,6566053.813376582
1089,3390457.3514229464
1090,6655076.572932941
1091,6452532.3204691
1092,3385973.8858489995
1093,6596837.398582261
1094,6509339.857737185
1095,6452944.37630577
1096,6652816.016649961
1097,3889716.2394671515
1098,6547353.159866743
1099,3829329.6054902566
1100,8551199.19007938
1101,6851024.986107582
1102,6593302.685585937
1103,3999731.9639449837
1104,6488600.396779643
1105,4353699.540308481
1106,5938898.94225864
1107,7208084.862173291
1108,4415173.606174971
1109,7370482.260423292
1110,6554361.899813319
1111,3387826.842225097
1112,4023136.9408777533
1113,6341367.698464827
1114,6417420.62277411
1115,6338284.819547085
1116,6670190.647115803
1117,3463894.9817006486
1118,5935876.07702885
1119,3604796.4258708106
1120,3902513.355878749
1121,6517150.933683305
1122,6808816.371557986
1123,3352426.1000568336
1124,3525716.5098749134
1125,3809244.711515626
1126,3576392.843255344
1127,6368190.840722451
1128,6847236.725953465
1129,6558573.104788476
1130,5445495.101066051
1131,3805525.1375060454
1132,3559757.6767520504
1133,3640505.027008644
1134,8218152.415075445
1135,3386111.7796703503
1136,7248731.489579426
1137,6906143.63493973
1138,3822129.3862094837
1139,6554915.55836006
1140,6384056.424731722
1141,8328075.16728619
1142,7316506.641651067
1143,3386278.3226784035
1144,6478558.829010845
1145,3378112.857463243
1146,3773421.6960070776
1147,6675475.048544479
1148,6999300.712680668
1149,6115833.564292731
1150,7401119.938709279
1151,4276873.227166542
1152,5876743.807720594
1153,3388753.3196873367
1154,3390495.2372416845
1155,3611714.452712338
1156,3390813.6760328305
1157,3827776.885344445
1158,3465973.7406425662
1159,6972688.259209495
1160,3872664.3068812015
1161,3539228.9143754654
1162,3880246.921132555
1163,3740965.090054725
1164,7217445.211128008
1165,6418868.637573667
1166,5800042.028027689
1167,3447739.0686230916
1168,6687115.591146029
1169,6520489.138671113
1170,3475965.5079154517
1171,3427843.47439761
1172,3424339.038297904
1173,6180207.265998784
1174,3614563.4099963442
1175,3842538.7612234624
1176,3385164.008579127
1177,6585242.535285116
1178,3652331.7569231624
1179,6510135.764300633
1180,7311246.686983358
1181,4989727.88143683
1182,6533228.630821806
1183,3392050.498474166
1184,6471068.305398497
1185,3605181.7061706064
1186,3947062.7203239966
1187,4304223.044849629
1188,3400563.734962169
1189,6527921.239308689
1190,4437811.8409083225
1191,3419417.307818982
1192,6694466.030448763
1193,6417256.770611657
1194,6781222.17862296
1195,3876348.96858238
1196,3389957.2195369285
1197,6820678.11670286
1198,4179904.5410479605
1199,6538957.50865563
1200,6631122.168391145
1201,3474508.372350608
1202,6818510.464030564
1203,3396659.4213412446
1204,3655247.859478729
1205,6548958.489224791
1206,4580702.774282832
1207,3446866.089750051
1208,6416902.293426601
1209,3514894.6311004222
1210,3444456.903343582
1211,6739948.213418876
1212,4698105.932380034
1213,6577642.474205827
1214,4277956.22486478
1215,6530831.807314815
1216,7260765.3384764595
1217,3688374.685895037
1218,6464947.731185834
1219,6440865.153654102
1220,6509025.497117745
1221,6932668.3968392275
1222,3834953.6632967363
1223,6502493.954660425
1224,3385481.2205257015
1225,5641905.815115415
1226,6795208.902860659
1227,6599913.652338082
1228,6060548.384602288
1229,3792177.4308337923
1230,3661900.7873250605
1231,4330297.111908762
1232,3724796.3627666426
1233,6966557.946759718
1234,6746463.622440252
1235,3401423.1054765834
1236,4051973.541493415
1237,4388074.107530642
1238,3667499.6988733406
1239,6543564.222808817
1240,3508828.1244393447
1241,3925572.672428391
1242,6684821.75209151
1243,3840868.1491685635
1244,3994236.9084362653
1245,6959085.552708348
1246,4158194.3004444554
1247,6592125.422589319
1248,5825706.472745002
1249,3389687.622716299
1250,6532231.290845932
1251,3392750.267853814
1252,3547740.767598213
1253,6652907.739916209
1254,6380609.95344382
1255,3407388.6609988953
1256,3395418.515560857
1257,3979160.1740945685
1258,6501697.353601552
1259,3432890.309803998
1260,4700979.843911298
1261,3439379.8356472338
1262,4505971.387368794
1263,3390112.4018994193
1264,6958684.525868482
1265,6396552.425680211
1266,3398595.9919202877
1267,3466914.8685187544
1268,6551528.347700737
1269,6430651.248307954
1270,3399887.6631239415
1271,6708603.087589545
1272,6885722.5548868375
1273,3417296.844964942
1274,3477796.344401584
1275,6688926.648925668
1276,3389828.506640238
1277,5868969.114863857
1278,3385522.099760049
1279,5685216.6349600535
1280,6494952.944898064
1281,5400390.602751835
1282,4688675.109736972
1283,3363254.2643457
1284,3391444.285660534
1285,3702344.1190075735
1286,3408751.641770723
1287,3883978.3811264653
1288,3411411.6816411316
1289,6359503.565350516
1290,3413429.6322241514
1291,6207447.170144351
1292,6685259.368080153
1293,6463650.041223411
1294,3391871.658685859
1295,3385359.0525816074
1296,6731774.594683244
1297,6526500.2911176095
1298,3393879.600070588
1299,3430154.1354538975
1300,4165786.015681138
1301,4004152.486168632
1302,3719561.929328588
1303,3748016.7155690114
1304,4319685.418529613
1305,3639730.2127944482
1306,6475321.249189384
1307,3402108.355038883
1308,6758071.269179648
1309,6472048.499719346
1310,3371308.268948589
1311,4496181.94197232
1312,3393280.0571130496
1313,4275224.7166506965
1314,6639815.991907328
1315,6795593.068826754
1316,6549991.035208401
1317,3881828.9463808625
1318,4361143.7657700805
1319,6614935.004757618
1320,6502900.558020646
1321,3435861.331024778
1322,6504922.904597159
1323,3390084.2858399735
1324,6702474.595265728
1325,6603099.908102187
1326,6627078.06659218
1327,7260326.358161358
1328,7176977.953059294
